Fecha_Hora_PC,Timestamp_ESP_ms,RPM,AccX_g,AccY_g,FiltX_g,FiltY_g,Vibracion_RMS_g
2026-04-30 16:25:05.509,422861,0,0.9248,0.0419,-0.0026,0.0251,0.0253
2026-04-30 16:25:05.523,422891,0,0.9161,0.0481,-0.0107,0.0298,0.0316
2026-04-30 16:25:05.558,422919,0,0.8923,0.0631,-0.0328,0.0426,0.0537
2026-04-30 16:25:05.600,422948,0,0.9285,0.0455,0.0032,0.0237,0.0239
2026-04-30 16:25:05.612,422977,0,0.9265,0.0419,0.0012,0.0191,0.0191
2026-04-30 16:25:05.644,423007,0,0.9282,0.0448,0.0027,0.0209,0.0211
2026-04-30 16:25:05.669,423036,0,0.9275,0.0448,0.0019,0.0198,0.0199
2026-04-30 16:25:05.731,423066,0,0.9288,0.0424,0.0031,0.0165,0.0168
2026-04-30 16:25:05.747,423096,0,0.9250,0.0444,-0.0007,0.0177,0.0177
2026-04-30 16:25:05.758,423124,0,0.9265,0.0455,0.0008,0.0178,0.0179
2026-04-30 16:25:05.789,423152,0,0.9281,0.0421,0.0022,0.0137,0.0139
2026-04-30 16:25:05.830,423182,0,0.9259,0.0452,0.0000,0.0159,0.0159
2026-04-30 16:25:05.844,423212,0,0.9266,0.0464,0.0007,0.0163,0.0163
2026-04-30 16:25:05.879,423241,0,0.9269,0.0449,0.0009,0.0141,0.0141
2026-04-30 16:25:05.902,423271,0,0.9233,0.0459,-0.0025,0.0143,0.0145
2026-04-30 16:25:05.982,423299,0,0.9296,0.0427,0.0035,0.0106,0.0111
2026-04-30 16:25:06.000,423327,0,0.9277,0.0449,0.0016,0.0121,0.0122
2026-04-30 16:25:06.013,423357,0,0.9258,0.0437,-0.0003,0.0104,0.0104
2026-04-30 16:25:06.018,423386,0,0.9280,0.0420,0.0018,0.0082,0.0084
2026-04-30 16:25:06.047,423415,0,0.9279,0.0441,0.0016,0.0098,0.0099
2026-04-30 16:25:06.087,423444,0,0.9254,0.0420,-0.0008,0.0073,0.0074
2026-04-30 16:25:06.106,423473,0,0.9247,0.0446,-0.0015,0.0094,0.0095
2026-04-30 16:25:06.135,423503,0,0.9264,0.0431,0.0002,0.0075,0.0075
2026-04-30 16:25:06.166,423533,0,0.9257,0.0465,-0.0005,0.0104,0.0104
2026-04-30 16:25:06.222,423561,0,0.9263,0.0426,0.0001,0.0062,0.0062
2026-04-30 16:25:06.240,423590,0,0.9274,0.0448,0.0012,0.0079,0.0080
2026-04-30 16:25:06.252,423620,0,0.9240,0.0422,-0.0021,0.0051,0.0055
2026-04-30 16:25:06.282,423649,0,0.9248,0.0444,-0.0012,0.0069,0.0071
2026-04-30 16:25:06.316,423679,0,0.9261,0.0422,0.0001,0.0045,0.0045
2026-04-30 16:25:06.340,423708,0,0.9271,0.0441,0.0010,0.0060,0.0061
2026-04-30 16:25:06.386,423738,0,0.9270,0.0427,0.0009,0.0044,0.0045
2026-04-30 16:25:06.408,423768,0,0.9252,0.0436,-0.0009,0.0050,0.0051
2026-04-30 16:25:06.524,423797,0,0.9246,0.0431,-0.0014,0.0043,0.0046
2026-04-30 16:25:06.625,423826,0,0.9282,0.0417,0.0021,0.0028,0.0035
2026-04-30 16:25:06.656,423855,0,0.9266,0.0437,0.0005,0.0045,0.0046
2026-04-30 16:25:06.662,423885,0,0.9275,0.0437,0.0013,0.0043,0.0045
2026-04-30 16:25:06.680,423915,0,0.9281,0.0421,0.0018,0.0026,0.0032
2026-04-30 16:25:06.685,423945,0,0.9272,0.0443,0.0009,0.0046,0.0046
2026-04-30 16:25:06.692,423975,0,0.9266,0.0446,0.0003,0.0046,0.0046
2026-04-30 16:25:06.713,424005,0,0.9257,0.0441,-0.0007,0.0039,0.0039
2026-04-30 16:25:06.714,424033,0,0.9258,0.0446,-0.0005,0.0041,0.0042
2026-04-30 16:25:06.735,424063,0,0.9260,0.0432,-0.0003,0.0027,0.0027
2026-04-30 16:25:06.743,424093,0,0.9293,0.0415,0.0029,0.0009,0.0030
2026-04-30 16:25:06.761,424122,0,0.9270,0.0428,0.0005,0.0021,0.0022
2026-04-30 16:25:06.804,424152,0,0.9283,0.0455,0.0018,0.0046,0.0049
2026-04-30 16:25:06.849,424183,0,0.9285,0.0428,0.0018,0.0018,0.0025
2026-04-30 16:25:06.858,424212,0,0.9270,0.0450,0.0003,0.0038,0.0038
2026-04-30 16:25:06.876,424242,0,0.9263,0.0458,-0.0004,0.0043,0.0043
2026-04-30 16:25:06.908,424271,0,0.9244,0.0397,-0.0021,-0.0017,0.0027
2026-04-30 16:25:06.956,424301,0,0.9279,0.0448,0.0012,0.0032,0.0035
2026-04-30 16:25:06.962,424330,0,0.9249,0.0428,-0.0016,0.0012,0.0020
2026-04-30 16:25:07.015,424359,0,0.9281,0.0459,0.0015,0.0041,0.0043
2026-04-30 16:25:07.022,424387,0,0.9265,0.0444,-0.0001,0.0025,0.0025
2026-04-30 16:25:07.053,424417,0,0.9237,0.0425,-0.0027,0.0005,0.0028
2026-04-30 16:25:07.078,424446,0,0.9266,0.0424,0.0002,0.0003,0.0004
2026-04-30 16:25:07.158,424475,0,0.9259,0.0422,-0.0005,0.0002,0.0006
2026-04-30 16:25:07.181,424504,0,0.9283,0.0430,0.0018,0.0009,0.0020
2026-04-30 16:25:07.196,424533,0,0.9276,0.0436,0.0010,0.0014,0.0018
2026-04-30 16:25:07.204,424563,0,0.9269,0.0435,0.0003,0.0012,0.0013
2026-04-30 16:25:07.233,424592,0,0.9253,0.0421,-0.0012,-0.0001,0.0012
2026-04-30 16:25:07.253,424620,0,0.9270,0.0441,0.0004,0.0018,0.0018
2026-04-30 16:25:07.298,424649,0,0.9257,0.0442,-0.0009,0.0018,0.0020
2026-04-30 16:25:07.312,424678,0,0.9254,0.0428,-0.0010,0.0004,0.0011
2026-04-30 16:25:07.346,424708,0,0.9261,0.0439,-0.0003,0.0015,0.0015
2026-04-30 16:25:07.378,424737,0,0.9264,0.0431,-0.0000,0.0006,0.0006
2026-04-30 16:25:07.416,424768,0,0.9248,0.0442,-0.0016,0.0016,0.0022
2026-04-30 16:25:07.436,424797,0,0.9272,0.0398,0.0008,-0.0027,0.0028
2026-04-30 16:25:07.470,424826,0,0.9282,0.0436,0.0017,0.0011,0.0020
2026-04-30 16:25:07.524,424856,0,0.9264,0.0436,-0.0001,0.0010,0.0010
2026-04-30 16:25:07.527,424885,0,0.9247,0.0427,-0.0017,0.0001,0.0017
2026-04-30 16:25:07.546,424914,0,0.9270,0.0437,0.0006,0.0011,0.0012
2026-04-30 16:25:07.577,424943,0,0.9282,0.0436,0.0017,0.0009,0.0019
2026-04-30 16:25:07.605,424973,0,0.9250,0.0424,-0.0014,-0.0003,0.0014
2026-04-30 16:25:07.736,425002,0,0.9281,0.0419,0.0016,-0.0008,0.0017
2026-04-30 16:25:07.775,425031,0,0.9270,0.0420,0.0005,-0.0006,0.0008
2026-04-30 16:25:07.782,425061,0,0.9281,0.0416,0.0015,-0.0009,0.0017
2026-04-30 16:25:07.790,425090,0,0.9270,0.0389,0.0004,-0.0034,0.0034
2026-04-30 16:25:07.814,425120,0,0.9261,0.0442,-0.0005,0.0017,0.0018
2026-04-30 16:25:07.824,425149,0,0.9268,0.0402,0.0001,-0.0022,0.0022
2026-04-30 16:25:07.841,425178,0,0.9263,0.0437,-0.0003,0.0013,0.0013
2026-04-30 16:25:07.847,425207,0,0.9252,0.0442,-0.0014,0.0017,0.0022
2026-04-30 16:25:07.870,425237,0,0.9272,0.0424,0.0007,-0.0001,0.0007
2026-04-30 16:25:07.899,425265,0,0.9277,0.0421,0.0011,-0.0004,0.0012
2026-04-30 16:25:07.930,425295,0,0.9260,0.0435,-0.0006,0.0009,0.0011
2026-04-30 16:25:07.960,425324,0,0.9241,0.0448,-0.0024,0.0022,0.0032
2026-04-30 16:25:08.008,425354,0,0.9254,0.0450,-0.0010,0.0023,0.0025
2026-04-30 16:25:08.028,425383,0,0.9282,0.0409,0.0017,-0.0018,0.0025
2026-04-30 16:25:08.065,425413,0,0.9247,0.0437,-0.0017,0.0010,0.0020
2026-04-30 16:25:08.074,425441,0,0.9271,0.0450,0.0007,0.0022,0.0023
2026-04-30 16:25:08.103,425470,0,0.9274,0.0437,0.0009,0.0008,0.0012
2026-04-30 16:25:08.133,425500,0,0.9244,0.0430,-0.0020,0.0001,0.0020
2026-04-30 16:25:08.191,425529,0,0.9254,0.0437,-0.0009,0.0008,0.0012
2026-04-30 16:25:08.197,425559,0,0.9275,0.0428,0.0011,-0.0001,0.0011
2026-04-30 16:25:08.256,425587,0,0.9259,0.0444,-0.0005,0.0014,0.0015
2026-04-30 16:25:08.275,425616,0,0.9248,0.0436,-0.0015,0.0006,0.0016
2026-04-30 16:25:08.285,425646,0,0.9257,0.0453,-0.0006,0.0022,0.0022
2026-04-30 16:25:08.308,425675,0,0.9257,0.0430,-0.0006,-0.0002,0.0006
2026-04-30 16:25:08.360,425706,0,0.9257,0.0425,-0.0006,-0.0006,0.0008
2026-04-30 16:25:08.367,425735,0,0.9282,0.0449,0.0019,0.0017,0.0026
2026-04-30 16:25:08.439,425765,0,0.9290,0.0444,0.0025,0.0012,0.0028
2026-04-30 16:25:08.633,425794,0,0.9257,0.0437,-0.0007,0.0004,0.0009
2026-04-30 16:25:08.646,425824,0,0.9261,0.0431,-0.0002,-0.0002,0.0003
2026-04-30 16:25:08.654,425853,0,0.9286,0.0474,0.0021,0.0039,0.0044
2026-04-30 16:25:08.676,425882,0,0.9233,0.0404,-0.0030,-0.0029,0.0042
2026-04-30 16:25:08.689,425911,0,0.9263,0.0442,-0.0001,0.0008,0.0008
2026-04-30 16:25:08.715,425941,0,0.9275,0.0436,0.0011,0.0002,0.0011
2026-04-30 16:25:08.724,425969,0,0.9271,0.0447,0.0007,0.0012,0.0014
2026-04-30 16:25:08.727,425999,0,0.9268,0.0404,0.0003,-0.0029,0.0029
2026-04-30 16:25:08.764,426029,0,0.9279,0.0425,0.0013,-0.0008,0.0015
2026-04-30 16:25:08.772,426059,0,0.9274,0.0431,0.0008,-0.0001,0.0008
2026-04-30 16:25:08.787,426089,0,0.9265,0.0426,-0.0000,-0.0006,0.0006
2026-04-30 16:25:08.830,426118,0,0.9249,0.0441,-0.0016,0.0008,0.0018
2026-04-30 16:25:08.844,426148,0,0.9302,0.0458,0.0035,0.0024,0.0043
2026-04-30 16:25:08.880,426177,0,0.9270,0.0442,0.0003,0.0008,0.0008
2026-04-30 16:25:08.896,426207,0,0.9237,0.0439,-0.0028,0.0005,0.0029
2026-04-30 16:25:08.898,426236,0,0.9260,0.0417,-0.0005,-0.0016,0.0017
2026-04-30 16:25:08.902,426265,0,0.9257,0.0435,-0.0008,0.0001,0.0008
2026-04-30 16:25:08.956,426296,0,0.9279,0.0446,0.0013,0.0011,0.0017
2026-04-30 16:25:09.078,426324,0,0.9247,0.0431,-0.0018,-0.0003,0.0018
2026-04-30 16:25:09.116,426354,0,0.9250,0.0417,-0.0013,-0.0016,0.0021
2026-04-30 16:25:09.157,426383,0,0.9258,0.0455,-0.0006,0.0021,0.0022
2026-04-30 16:25:09.167,426413,0,0.9261,0.0430,-0.0002,-0.0004,0.0005
2026-04-30 16:25:09.177,426443,0,0.9272,0.0433,0.0009,-0.0001,0.0009
2026-04-30 16:25:09.198,426473,0,0.9252,0.0446,-0.0011,0.0011,0.0016
2026-04-30 16:25:09.223,426501,0,0.9266,0.0452,0.0003,0.0016,0.0016
2026-04-30 16:25:09.227,426530,0,0.9260,0.0442,-0.0003,0.0006,0.0007
2026-04-30 16:25:09.230,426559,0,0.9265,0.0437,0.0002,0.0001,0.0002
2026-04-30 16:25:09.237,426588,0,0.9268,0.0453,0.0004,0.0016,0.0017
2026-04-30 16:25:09.273,426618,0,0.9291,0.0465,0.0026,0.0027,0.0037
2026-04-30 16:25:09.293,426648,0,0.9248,0.0421,-0.0016,-0.0016,0.0023
2026-04-30 16:25:09.311,426677,0,0.9272,0.0446,0.0008,0.0008,0.0011
2026-04-30 16:25:09.377,426706,0,0.9261,0.0453,-0.0003,0.0014,0.0015
2026-04-30 16:25:09.390,426734,0,0.9250,0.0420,-0.0013,-0.0018,0.0022
2026-04-30 16:25:09.399,426765,0,0.9281,0.0452,0.0017,0.0013,0.0021
2026-04-30 16:25:09.438,426793,0,0.9275,0.0458,0.0010,0.0019,0.0021
2026-04-30 16:25:09.464,426823,0,0.9280,0.0448,0.0014,0.0008,0.0016
2026-04-30 16:25:09.488,426854,0,0.9261,0.0430,-0.0004,-0.0009,0.0010
2026-04-30 16:25:09.575,426883,0,0.9250,0.0433,-0.0014,-0.0006,0.0015
2026-04-30 16:25:09.697,426913,0,0.9266,0.0431,0.0002,-0.0008,0.0008
2026-04-30 16:25:09.714,426942,0,0.9266,0.0415,0.0001,-0.0022,0.0022
2026-04-30 16:25:09.723,426972,0,0.9285,0.0437,0.0019,-0.0000,0.0019
2026-04-30 16:25:09.735,427002,0,0.9250,0.0438,-0.0015,0.0001,0.0015
2026-04-30 16:25:09.770,427030,0,0.9304,0.0461,0.0037,0.0023,0.0044
2026-04-30 16:25:09.779,427059,0,0.9259,0.0404,-0.0008,-0.0033,0.0034
2026-04-30 16:25:09.799,427088,0,0.9263,0.0448,-0.0004,0.0011,0.0011
2026-04-30 16:25:09.800,427117,0,0.9266,0.0426,-0.0000,-0.0011,0.0011
2026-04-30 16:25:09.820,427147,0,0.9276,0.0435,0.0009,-0.0002,0.0009
2026-04-30 16:25:09.836,427176,0,0.9265,0.0430,-0.0002,-0.0007,0.0007
2026-04-30 16:25:09.847,427205,0,0.9270,0.0448,0.0003,0.0011,0.0011
2026-04-30 16:25:09.876,427233,0,0.9243,0.0419,-0.0023,-0.0017,0.0029
2026-04-30 16:25:09.903,427262,0,0.9274,0.0428,0.0007,-0.0007,0.0010
2026-04-30 16:25:09.980,427291,0,0.9263,0.0435,-0.0003,-0.0001,0.0004
2026-04-30 16:25:10.008,427320,0,0.9297,0.0454,0.0029,0.0018,0.0034
2026-04-30 16:25:10.017,427349,0,0.9261,0.0433,-0.0006,-0.0003,0.0007
2026-04-30 16:25:10.041,427378,0,0.9316,0.0431,0.0047,-0.0005,0.0047
2026-04-30 16:25:10.050,427407,0,0.9266,0.0409,-0.0003,-0.0026,0.0026
2026-04-30 16:25:10.088,427436,0,0.9280,0.0441,0.0010,0.0006,0.0011
2026-04-30 16:25:10.111,427465,0,0.9255,0.0419,-0.0014,-0.0016,0.0021
2026-04-30 16:25:10.142,427493,0,0.9268,0.0454,-0.0002,0.0019,0.0019
2026-04-30 16:25:10.156,427523,0,0.9261,0.0431,-0.0007,-0.0004,0.0008
2026-04-30 16:25:10.209,427553,0,0.9260,0.0461,-0.0008,0.0025,0.0026
2026-04-30 16:25:10.216,427583,0,0.9265,0.0438,-0.0003,0.0002,0.0004
2026-04-30 16:25:10.245,427613,0,0.9268,0.0461,-0.0001,0.0024,0.0024
2026-04-30 16:25:10.318,427643,0,0.9280,0.0441,0.0011,0.0003,0.0011
2026-04-30 16:25:10.343,427671,0,0.9248,0.0427,-0.0020,-0.0010,0.0022
2026-04-30 16:25:10.348,427701,0,0.9247,0.0460,-0.0020,0.0022,0.0030
2026-04-30 16:25:10.363,427731,0,0.9276,0.0428,0.0009,-0.0009,0.0013
2026-04-30 16:25:10.397,427760,0,0.9270,0.0455,0.0003,0.0017,0.0017
2026-04-30 16:25:10.423,427789,0,0.9270,0.0455,0.0003,0.0016,0.0016
2026-04-30 16:25:10.462,427819,0,0.9268,0.0436,0.0000,-0.0004,0.0004
2026-04-30 16:25:10.482,427850,0,0.9281,0.0432,0.0013,-0.0007,0.0015
2026-04-30 16:25:10.516,427880,0,0.9261,0.0454,-0.0006,0.0014,0.0016
2026-04-30 16:25:10.548,427908,0,0.9286,0.0447,0.0017,0.0007,0.0018
2026-04-30 16:25:10.569,427937,0,0.9281,0.0457,0.0012,0.0016,0.0019
2026-04-30 16:25:10.647,427967,0,0.9258,0.0447,-0.0011,0.0006,0.0012
2026-04-30 16:25:10.668,427996,0,0.9260,0.0444,-0.0008,0.0003,0.0009
2026-04-30 16:25:10.678,428026,0,0.9286,0.0446,0.0017,0.0004,0.0017
2026-04-30 16:25:10.686,428055,0,0.9247,0.0428,-0.0021,-0.0013,0.0025
2026-04-30 16:25:10.727,428084,0,0.9263,0.0448,-0.0005,0.0007,0.0008
2026-04-30 16:25:10.756,428114,0,0.9281,0.0436,0.0013,-0.0005,0.0014
2026-04-30 16:25:10.776,428142,0,0.9268,0.0437,-0.0001,-0.0004,0.0004
2026-04-30 16:25:10.812,428171,0,0.9286,0.0428,0.0017,-0.0012,0.0020
2026-04-30 16:25:10.846,428200,0,0.9248,0.0439,-0.0020,-0.0001,0.0020
2026-04-30 16:25:10.863,428229,0,0.9258,0.0468,-0.0010,0.0026,0.0028
2026-04-30 16:25:10.891,428258,0,0.9258,0.0444,-0.0009,0.0003,0.0010
2026-04-30 16:25:10.924,428288,0,0.9287,0.0426,0.0019,-0.0015,0.0024
2026-04-30 16:25:10.965,428317,0,0.9254,0.0410,-0.0013,-0.0029,0.0032
2026-04-30 16:25:10.982,428346,0,0.9247,0.0442,-0.0020,0.0002,0.0020
2026-04-30 16:25:11.030,428376,0,0.9255,0.0466,-0.0011,0.0025,0.0028
2026-04-30 16:25:11.041,428406,0,0.9252,0.0425,-0.0014,-0.0015,0.0020
2026-04-30 16:25:11.068,428436,0,0.9252,0.0438,-0.0013,-0.0002,0.0013
2026-04-30 16:25:11.101,428466,0,0.9241,0.0426,-0.0023,-0.0013,0.0026
2026-04-30 16:25:11.166,428495,0,0.9270,0.0419,0.0006,-0.0020,0.0021
2026-04-30 16:25:11.249,428524,0,0.9254,0.0449,-0.0009,0.0010,0.0014
2026-04-30 16:25:11.263,428553,0,0.9241,0.0416,-0.0021,-0.0021,0.0030
2026-04-30 16:25:11.270,428583,0,0.9268,0.0453,0.0005,0.0014,0.0015
2026-04-30 16:25:11.278,428612,0,0.9269,0.0454,0.0006,0.0015,0.0016
2026-04-30 16:25:11.304,428642,0,0.9255,0.0424,-0.0007,-0.0015,0.0016
2026-04-30 16:25:11.316,428670,0,0.9243,0.0425,-0.0018,-0.0013,0.0022
2026-04-30 16:25:11.349,428701,0,0.9252,0.0442,-0.0009,0.0004,0.0010
2026-04-30 16:25:11.363,428731,0,0.9250,0.0432,-0.0010,-0.0006,0.0011
2026-04-30 16:25:11.400,428760,0,0.9250,0.0450,-0.0009,0.0012,0.0015
2026-04-30 16:25:11.425,428790,0,0.9277,0.0453,0.0017,0.0014,0.0022
2026-04-30 16:25:11.457,428819,0,0.9265,0.0416,0.0004,-0.0022,0.0022
2026-04-30 16:25:11.491,428849,0,0.9257,0.0410,-0.0004,-0.0026,0.0027
2026-04-30 16:25:11.566,428878,0,0.9280,0.0417,0.0018,-0.0018,0.0026
2026-04-30 16:25:11.650,428907,0,0.9263,0.0427,0.0001,-0.0008,0.0008
2026-04-30 16:25:11.659,428937,0,0.9254,0.0457,-0.0007,0.0020,0.0022
2026-04-30 16:25:11.671,428965,0,0.9286,0.0432,0.0023,-0.0004,0.0024
2026-04-30 16:25:11.712,428994,0,0.9265,0.0424,0.0002,-0.0012,0.0012
2026-04-30 16:25:11.717,429024,0,0.9254,0.0436,-0.0008,0.0000,0.0008
2026-04-30 16:25:11.726,429053,0,0.9274,0.0424,0.0011,-0.0011,0.0016
2026-04-30 16:25:11.745,429082,0,0.9315,0.0448,0.0050,0.0013,0.0051
2026-04-30 16:25:11.764,429112,0,0.9266,0.0449,0.0001,0.0013,0.0013
2026-04-30 16:25:11.798,429141,0,0.9279,0.0428,0.0012,-0.0007,0.0014
2026-04-30 16:25:11.809,429171,0,0.9266,0.0439,0.0000,0.0003,0.0004
2026-04-30 16:25:11.869,429201,0,0.9241,0.0458,-0.0024,0.0021,0.0032
2026-04-30 16:25:11.877,429231,0,0.9277,0.0459,0.0012,0.0021,0.0024
2026-04-30 16:25:11.910,429259,0,0.9255,0.0420,-0.0010,-0.0017,0.0020
2026-04-30 16:25:11.929,429289,0,0.9285,0.0439,0.0019,0.0002,0.0019
2026-04-30 16:25:11.950,429317,0,0.9254,0.0459,-0.0011,0.0021,0.0023
2026-04-30 16:25:11.994,429346,0,0.9257,0.0438,-0.0008,-0.0000,0.0008
2026-04-30 16:25:12.088,429376,0,0.9254,0.0453,-0.0010,0.0014,0.0017
2026-04-30 16:25:12.124,429406,0,0.9271,0.0432,0.0006,-0.0007,0.0009
2026-04-30 16:25:12.147,429435,0,0.9241,0.0436,-0.0023,-0.0003,0.0023
2026-04-30 16:25:12.156,429464,0,0.9281,0.0446,0.0017,0.0007,0.0018
2026-04-30 16:25:12.172,429492,0,0.9303,0.0435,0.0037,-0.0004,0.0037
2026-04-30 16:25:12.209,429522,0,0.9261,0.0427,-0.0005,-0.0011,0.0012
2026-04-30 16:25:12.222,429551,0,0.9294,0.0458,0.0027,0.0019,0.0033
2026-04-30 16:25:12.243,429580,0,0.9280,0.0425,0.0012,-0.0014,0.0018
2026-04-30 16:25:12.249,429609,0,0.9270,0.0436,0.0002,-0.0003,0.0003
2026-04-30 16:25:12.274,429639,0,0.9249,0.0453,-0.0018,0.0014,0.0023
2026-04-30 16:25:12.300,429668,0,0.9257,0.0438,-0.0010,-0.0001,0.0010
2026-04-30 16:25:12.344,429698,0,0.9274,0.0468,0.0007,0.0027,0.0028
2026-04-30 16:25:12.402,429727,0,0.9265,0.0441,-0.0002,0.0000,0.0002
2026-04-30 16:25:12.410,429757,0,0.9264,0.0449,-0.0003,0.0008,0.0009
2026-04-30 16:25:12.432,429786,0,0.9260,0.0442,-0.0006,0.0001,0.0006
2026-04-30 16:25:12.450,429816,0,0.9269,0.0437,0.0002,-0.0004,0.0004
2026-04-30 16:25:12.489,429845,0,0.9268,0.0408,0.0001,-0.0031,0.0031
2026-04-30 16:25:12.506,429875,0,0.9258,0.0455,-0.0008,0.0015,0.0018
2026-04-30 16:25:12.547,429904,0,0.9272,0.0406,0.0006,-0.0032,0.0032
2026-04-30 16:25:12.574,429933,0,0.9252,0.0427,-0.0014,-0.0010,0.0018
2026-04-30 16:25:12.595,429962,0,0.9271,0.0444,0.0005,0.0006,0.0008
2026-04-30 16:25:12.625,429991,0,0.9275,0.0447,0.0008,0.0008,0.0012
2026-04-30 16:25:12.683,430020,0,0.9248,0.0427,-0.0018,-0.0011,0.0021
2026-04-30 16:25:12.827,430049,0,0.9275,0.0461,0.0009,0.0022,0.0024
2026-04-30 16:25:12.863,430078,0,0.9270,0.0444,0.0004,0.0005,0.0006
2026-04-30 16:25:12.882,430108,0,0.9271,0.0420,0.0005,-0.0018,0.0019
2026-04-30 16:25:12.892,430138,0,0.9265,0.0470,-0.0001,0.0030,0.0030
2026-04-30 16:25:12.904,430167,0,0.9269,0.0448,0.0002,0.0008,0.0008
2026-04-30 16:25:12.915,430196,0,0.9275,0.0413,0.0008,-0.0026,0.0028
2026-04-30 16:25:12.936,430226,0,0.9247,0.0447,-0.0019,0.0007,0.0021
2026-04-30 16:25:12.942,430254,0,0.9281,0.0468,0.0014,0.0027,0.0030
2026-04-30 16:25:12.955,430284,0,0.9260,0.0437,-0.0006,-0.0004,0.0007
2026-04-30 16:25:12.960,430313,0,0.9261,0.0438,-0.0005,-0.0002,0.0005
2026-04-30 16:25:12.977,430343,0,0.9255,0.0430,-0.0010,-0.0010,0.0014
2026-04-30 16:25:13.015,430372,0,0.9281,0.0447,0.0015,0.0007,0.0016
2026-04-30 16:25:13.035,430402,0,0.9270,0.0454,0.0003,0.0013,0.0014
2026-04-30 16:25:13.102,430431,0,0.9281,0.0431,0.0014,-0.0010,0.0017
2026-04-30 16:25:13.126,430461,0,0.9260,0.0453,-0.0007,0.0012,0.0014
2026-04-30 16:25:13.131,430489,0,0.9270,0.0448,0.0003,0.0007,0.0007
2026-04-30 16:25:13.155,430518,0,0.9246,0.0424,-0.0020,-0.0017,0.0027
2026-04-30 16:25:13.180,430547,0,0.9260,0.0470,-0.0005,0.0028,0.0029
2026-04-30 16:25:13.211,430578,0,0.9261,0.0454,-0.0004,0.0012,0.0012
2026-04-30 16:25:13.248,430607,0,0.9263,0.0436,-0.0003,-0.0006,0.0007
2026-04-30 16:25:13.268,430637,0,0.9275,0.0438,0.0009,-0.0004,0.0010
2026-04-30 16:25:13.311,430666,0,0.9255,0.0453,-0.0010,0.0010,0.0014
2026-04-30 16:25:13.326,430695,0,0.9276,0.0436,0.0010,-0.0006,0.0012
2026-04-30 16:25:13.362,430723,0,0.9269,0.0450,0.0003,0.0008,0.0008
2026-04-30 16:25:13.385,430753,0,0.9261,0.0444,-0.0004,0.0002,0.0005
2026-04-30 16:25:13.425,430782,0,0.9272,0.0454,0.0006,0.0011,0.0013
2026-04-30 16:25:13.468,430811,0,0.9261,0.0426,-0.0004,-0.0016,0.0017
2026-04-30 16:25:13.473,430839,0,0.9261,0.0422,-0.0004,-0.0019,0.0020
2026-04-30 16:25:13.503,430870,0,0.9270,0.0416,0.0004,-0.0024,0.0024
2026-04-30 16:25:13.530,430899,0,0.9264,0.0417,-0.0002,-0.0022,0.0022
2026-04-30 16:25:13.562,430928,0,0.9277,0.0460,0.0011,0.0020,0.0023
2026-04-30 16:25:13.591,430957,0,0.9244,0.0435,-0.0021,-0.0005,0.0022
2026-04-30 16:25:13.620,430986,0,0.9288,0.0443,0.0022,0.0003,0.0022
2026-04-30 16:25:13.654,431015,0,0.9263,0.0435,-0.0004,-0.0005,0.0006
2026-04-30 16:25:13.681,431044,0,0.9286,0.0469,0.0019,0.0028,0.0033
2026-04-30 16:25:13.739,431073,0,0.9283,0.0410,0.0015,-0.0029,0.0033
2026-04-30 16:25:13.757,431104,0,0.9271,0.0432,0.0003,-0.0007,0.0008
2026-04-30 16:25:13.773,431134,0,0.9287,0.0450,0.0018,0.0011,0.0021
2026-04-30 16:25:13.798,431164,0,0.9274,0.0455,0.0004,0.0015,0.0015
2026-04-30 16:25:13.828,431193,0,0.9280,0.0441,0.0010,0.0000,0.0010
2026-04-30 16:25:13.866,431223,0,0.9281,0.0437,0.0011,-0.0003,0.0011
2026-04-30 16:25:13.888,431253,0,0.9264,0.0447,-0.0006,0.0006,0.0009
2026-04-30 16:25:13.915,431282,0,0.9259,0.0450,-0.0011,0.0009,0.0014
2026-04-30 16:25:13.944,431312,0,0.9252,0.0441,-0.0017,-0.0001,0.0017
2026-04-30 16:25:13.975,431342,0,0.9297,0.0427,0.0027,-0.0013,0.0030
2026-04-30 16:25:14.016,431371,0,0.9258,0.0441,-0.0012,0.0000,0.0012
2026-04-30 16:25:14.066,431400,0,0.9274,0.0428,0.0004,-0.0011,0.0012
2026-04-30 16:25:14.070,431429,0,0.8744,0.0673,-0.0499,0.0221,0.0546
2026-04-30 16:25:14.090,431458,0,0.9257,0.0465,0.0013,0.0013,0.0018
2026-04-30 16:25:14.118,431487,0,0.9358,0.0344,0.0108,-0.0103,0.0149
2026-04-30 16:25:14.157,431516,0,0.9302,0.0389,0.0049,-0.0055,0.0074
2026-04-30 16:25:14.180,431544,0,0.9191,0.0504,-0.0059,0.0057,0.0082
2026-04-30 16:25:14.210,431573,0,1.3452,0.0718,0.3993,0.0257,0.4001
2026-04-30 16:25:14.238,431604,0,1.3380,0.1863,0.3725,0.1332,0.3956
2026-04-30 16:25:14.272,431635,0,0.8660,0.2004,-0.0946,0.1400,0.1690
2026-04-30 16:25:14.299,431666,0,0.7976,0.0740,-0.1548,0.0129,0.1553
2026-04-30 16:25:14.352,431696,0,0.6823,-0.0358,-0.2567,-0.0920,0.2727
2026-04-30 16:25:14.371,431726,0,0.6204,-0.1707,-0.3026,-0.2156,0.3716
